0.000000000000000, 0
0.000016000000000, 1
0.000094000000000, 0
0.000174000000000, 1
0.000236000000000, 0
0.001095000000000, 1
0.001174000000000, 0
0.001256000000000, 1
0.001334000000000, 0
0.001416000000000, 1
0.001494000000000, 0
0.001576000000000, 1
0.001654000000000, 0
0.001736000000000, 1
0.001804000000000, 0
0.002654000000000, 1
0.002814000000000, 0
0.002896000000000, 1
0.002974000000000, 0
0.003056000000000, 1
0.003134000000000, 0
0.003216000000000, 1
0.003294000000000, 0
0.003374000000000, 1
0.003436000000000, 0
0.003911000000000, 1
0.003990000000000, 0
0.004072000000000, 1
0.004150000000000, 0
0.004695000000000, 1
0.004774000000000, 0
0.004856000000000, 1
0.004934000000000, 0
0.005470000000000, 1
0.005630000000000, 0
0.005712000000000, 1
0.005787000000000, 0
0.006254000000000, 1
0.006414000000000, 0
0.006496000000000, 1
0.006571000000000, 0
0.007112000000000, 1
0.007190000000000, 0
0.007272000000000, 1
0.007350000000000, 0
0.008270000000000, 1
0.008430000000000, 0
0.008512000000000, 1
0.008590000000000, 0
0.008672000000000, 1
0.008750000000000, 0
0.008832000000000, 1
0.008910000000000, 0
0.008990000000000, 1
0.009052000000000, 0
0.009454000000000, 1
0.009614000000000, 0
0.009696000000000, 1
0.009772000000000, 0
0.010696000000000, 1
0.010774000000000, 0
0.010856000000000, 1
0.010934000000000, 0
0.012312000000000, 1
0.012390000000000, 0
0.012472000000000, 1
0.012550000000000, 0
0.012632000000000, 1
0.012710000000000, 0
0.012792000000000, 1
0.012870000000000, 0
0.012952000000000, 1
0.013030000000000, 0
0.013112000000000, 1
0.013190000000000, 0
0.013272000000000, 1
0.013350000000000, 0
0.013896000000000, 1
0.013974000000000, 0
0.014057000000000, 1
0.014134000000000, 0
0.014671000000000, 1
0.014830000000000, 0
0.014912000000000, 1
0.014988000000000, 0
0.015455000000000, 1
0.015614000000000, 0
0.015696000000000, 1
0.015772000000000, 0
0.016312000000000, 1
0.016390000000000, 0
0.016473000000000, 1
0.016550000000000, 0
0.017096000000000, 1
0.017174000000000, 0
0.017257000000000, 1
0.017334000000000, 0
0.017871000000000, 1
0.018030000000000, 0
0.018113000000000, 1
0.018188000000000, 0
0.018655000000000, 1
0.018814000000000, 0
0.018897000000000, 1
0.018972000000000, 0
0.019512000000000, 1
0.019590000000000, 0
0.019673000000000, 1
0.019750000000000, 0
0.020296000000000, 1
0.020374000000000, 0
0.020457000000000, 1
0.020534000000000, 0
0.021071000000000, 1
0.021230000000000, 0
0.021313000000000, 1
0.021388000000000, 0
0.021855000000000, 1
0.022014000000000, 0
0.022097000000000, 1
0.022172000000000, 0
0.022712000000000, 1
0.022790000000000, 0
0.022873000000000, 1
0.022950000000000, 0
0.023496000000000, 1
0.023574000000000, 0
0.023657000000000, 1
0.023734000000000, 0
0.024271000000000, 1
0.024430000000000, 0
0.024513000000000, 1
0.024590000000000, 0
0.024673000000000, 1
0.024750000000000, 0
0.024833000000000, 1
0.024910000000000, 0
0.024990000000000, 1
0.025053000000000, 0
0.025455000000000, 1
0.025614000000000, 0
0.025697000000000, 1
0.025772000000000, 0
0.026312000000000, 1
0.026391000000000, 0
0.026473000000000, 1
0.026550000000000, 0
0.027096000000000, 1
0.027174000000000, 0
0.027257000000000, 1
0.027334000000000, 0
0.027871000000000, 1
0.028030000000000, 0
0.028113000000000, 1
0.028188000000000, 0
0.028655000000000, 1
0.028814000000000, 0
0.028897000000000, 1
0.028972000000000, 0
0.029896000000000, 1
0.029975000000000, 0
0.030057000000000, 1
0.030135000000000, 0
0.030671000000000, 1
0.030831000000000, 0
0.030913000000000, 1
0.030988000000000, 0
0.031455000000000, 1
0.031615000000000, 0
0.031697000000000, 1
0.031772000000000, 0
0.032312000000000, 1
0.032391000000000, 0
0.032473000000000, 1
0.032550000000000, 0
0.033096000000000, 1
0.033175000000000, 0
0.033257000000000, 1
0.033335000000000, 0
0.033871000000000, 1
0.034031000000000, 0
0.034113000000000, 1
0.034188000000000, 0
0.034655000000000, 1
0.034815000000000, 0
0.034897000000000, 1
0.034975000000000, 0
0.035057000000000, 1
0.035135000000000, 0
0.035217000000000, 1
0.035295000000000, 0
0.035375000000000, 1
0.035437000000000, 0
0.036296000000000, 1
0.036375000000000, 0
0.036457000000000, 1
0.036535000000000, 0
0.037071000000000, 1
0.037231000000000, 0
0.037313000000000, 1
0.037388000000000, 0
0.037855000000000, 1
0.038015000000000, 0
0.038097000000000, 1
0.038175000000000, 0
0.038257000000000, 1
0.038335000000000, 0
0.038417000000000, 1
0.038495000000000, 0
0.038575000000000, 1
0.038637000000000, 0
0.039496000000000, 1
0.039575000000000, 0
0.039657000000000, 1
0.039735000000000, 0
0.039817000000000, 1
0.039895000000000, 0
0.039977000000000, 1
0.040055000000000, 0
0.040137000000000, 1
0.040205000000000, 0
0.041055000000000, 1
0.041215000000000, 0
0.041297000000000, 1
0.041375000000000, 0
0.041457000000000, 1
0.041535000000000, 0
0.041617000000000, 1
0.041695000000000, 0
0.041775000000000, 1
0.041837000000000, 0
0.042313000000000, 1
0.042391000000000, 0
0.042473000000000, 1
0.042551000000000, 0
0.043096000000000, 1
0.043175000000000, 0
0.043257000000000, 1
0.043335000000000, 0
0.043871000000000, 1
0.044031000000000, 0
0.044113000000000, 1
0.044188000000000, 0
0.044655000000000, 1
0.044815000000000, 0
0.044897000000000, 1
0.044972000000000, 0
0.045513000000000, 1
0.045591000000000, 0
0.045673000000000, 1
0.045751000000000, 0
0.046672000000000, 1
0.046831000000000, 0
0.046913000000000, 1
0.046991000000000, 0
0.047073000000000, 1
0.047151000000000, 0
0.047233000000000, 1
0.047311000000000, 0
0.047391000000000, 1
0.047453000000000, 0
0.047855000000000, 1
0.048015000000000, 0
0.048097000000000, 1
0.048173000000000, 0
0.049097000000000, 1
0.049175000000000, 0
0.049257000000000, 1
0.049335000000000, 0
0.050713000000000, 1
0.050791000000000, 0
0.050874000000000, 1
0.050951000000000, 0
0.051033000000000, 1
0.051111000000000, 0
0.051193000000000, 1
0.051271000000000, 0
0.051353000000000, 1
0.051431000000000, 0
0.051513000000000, 1
0.051591000000000, 0
0.051673000000000, 1
0.051751000000000, 0
0.052297000000000, 1
0.052375000000000, 0
0.052458000000000, 1
0.052535000000000, 0
0.053072000000000, 1
0.053231000000000, 0
0.053314000000000, 1
0.053389000000000, 0
0.053856000000000, 1
0.054015000000000, 0
0.054098000000000, 1
0.054173000000000, 0
0.054713000000000, 1
0.054791000000000, 0
0.054874000000000, 1
0.054951000000000, 0
0.055497000000000, 1
0.055575000000000, 0
0.055658000000000, 1
0.055735000000000, 0
0.056272000000000, 1
0.056431000000000, 0
0.056514000000000, 1
0.056589000000000, 0
0.057056000000000, 1
0.057215000000000, 0
0.057298000000000, 1
0.057373000000000, 0
0.057913000000000, 1
0.057991000000000, 0
0.058074000000000, 1
0.058151000000000, 0
0.058697000000000, 1
0.058775000000000, 0
0.058858000000000, 1
0.058935000000000, 0
0.059472000000000, 1
0.059631000000000, 0
0.059714000000000, 1
0.059789000000000, 0
0.060256000000000, 1
0.060415000000000, 0
0.060498000000000, 1
0.060573000000000, 0
0.061113000000000, 1
0.061191000000000, 0
0.061274000000000, 1
0.061351000000000, 0
0.061897000000000, 1
0.061976000000000, 0
0.062058000000000, 1
0.062135000000000, 0
0.062672000000000, 1
0.062831000000000, 0
0.062914000000000, 1
0.062991000000000, 0
0.063074000000000, 1
0.063151000000000, 0
0.063234000000000, 1
0.063311000000000, 0
0.063391000000000, 1
0.063454000000000, 0
0.063856000000000, 1
0.064015000000000, 0
0.064098000000000, 1
0.064173000000000, 0
0.064713000000000, 1
0.064792000000000, 0
0.064874000000000, 1
0.064951000000000, 0
0.065497000000000, 1
0.065576000000000, 0
0.065658000000000, 1
0.065735000000000, 0
0.066272000000000, 1
0.066431000000000, 0
0.066514000000000, 1
0.066589000000000, 0
0.067056000000000, 1
0.067216000000000, 0
0.067298000000000, 1
0.067373000000000, 0
0.068297000000000, 1
0.068376000000000, 0
0.068458000000000, 1
0.068535000000000, 0
0.069072000000000, 1
0.069232000000000, 0
0.069314000000000, 1
0.069389000000000, 0
0.069856000000000, 1
0.070016000000000, 0
0.070098000000000, 1
0.070173000000000, 0
0.070713000000000, 1
0.070792000000000, 0
0.070874000000000, 1
